SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
481.0,2.0,15.34,237.5264,1019.0,364.0,71.2502,0.9905,0.8566
473.0,11.8,39.46,15.5,504.0,3.0,70.0151,1.0151,1.217
732.0,2.0,51.77,11.0,379.0,41.0,71.2272,0.9926,0.9025
477.0,19.2,56.97,27.7,1870.0,200.0,68.9936,1.0334,1.4857
736.0,12.9,37.92,13.3,2046.0,10.0,69.8814,1.0176,1.2521
478.0,16.4,66.13,49.5,4710.0,310.0,69.3076,1.0272,1.402
480.0,14.3,63.64,30.3,213.0,20.0,69.5966,1.0221,1.3286
479.0,2.0,19.6,14.8,1296.0,10.0,71.3463,0.991,0.8651
476.0,2.0,33.74,17.4,1396.0,3.0,71.2922,0.9917,0.8814
731.0,11.5,37.67,41.3,1616.0,3.0,70.0481,1.0143,1.2043
471.0,2.0,10.0,32.3,708.0,10.0,71.3735,0.9906,0.8537
735.0,11.7,45.18,18.2,1100.0,100.0,70.0045,1.0151,1.2204
474.0,12.1,51.51,68.5,980.0,200.0,69.904,1.0163,1.2404
734.0,2.0,11.93,57.5,4960.0,100.0,71.3546,0.9906,0.8553
475.0,2.0,45.18,37.1,3873.0,3.0,71.2407,0.9922,0.894
730.0,13.1,33.56,76.4,860.0,200.0,69.8391,1.0178,1.253
733.0,5.0,10.0,61.3,776.0,189.0,70.9731,0.9976,0.9542
472.0,2.0,10.0,24.3,146.0,86.0,71.3765,0.9906,0.8541
505.0,2.0,10.0,10.0,10.0,3.0,71.3842,0.9906,0.8542
507.0,2.0,10.0,10.0,211.0,146.0,71.3829,0.9906,0.8545
506.0,2.0,10.0,10.0,3.0,3.0,71.3842,0.9906,0.8542
812.0,15.4,21.84,11.2,85.0,41.0,69.6211,1.0228,1.3177
813.0,2.0,10.0,10.0,262.0,41.0,71.3839,0.9906,0.8543
814.0,2.0,10.0,10.0,336.0,3.0,71.3843,0.9906,0.8542
425.0,2.0,10.0,10.0,31.0,20.0,71.3841,0.9906,0.8542
644.0,2.0,10.0,10.0,185.0,161.0,71.3828,0.9906,0.8546
241.0,10.1,126.64,38.3,19863.0,633.0,69.8965,1.0152,1.2603
468.0,17.9,102.28,51.8,24196.0,142.0,68.9873,1.0324,1.4921
470.0,7.1,81.69,86.6,8840.0,200.0,70.426,1.0059,1.1065
469.0,78.6,105.62,33.0,4106.0,3.0,61.1967,1.1758,3.5347
825.0,2.0,10.0,10.0,1872.0,63.0,71.3843,0.9906,0.8542
824.0,9.52,12.72,17.6,3654.0,1137.0,70.3969,1.0085,1.1121
823.0,2.0,10.0,11.2,1259.0,52.0,71.3836,0.9906,0.8542
439.0,2.0,10.0,10.0,97.0,52.0,71.3838,0.9906,0.8543
243.0,4.92,105.44,30.7,24196.0,185.0,70.6493,1.002,1.0607
440.0,2.0,10.0,10.0,246.0,109.0,71.3833,0.9906,0.8544
441.0,4.02,14.21,10.0,393.0,121.0,71.1085,0.9956,0.9271
242.0,7.82,69.13,36.6,3873.0,62.0,70.4046,1.0071,1.1172
517.0,25.8651,87.1668,19.3,3873.0,54967.0504,67.5147,1.0526,1.8787
519.0,25.8589,87.2513,40.2,63.0,54784.8284,67.5054,1.0525,1.878
728.0,5.43,30.755,14.35,196.5,3.0,70.8648,0.9997,0.9932
827.0,9.4,24.24,20.3,20.0,3.0,70.3772,1.0087,1.1188
826.0,10.9,12.54,11.2,10.0,3.0,70.2332,1.0117,1.1558
352.0,25.8653,87.1411,10.0,2495.0,54928.5664,67.5192,1.0526,1.8789
931.0,7.2,10.0,10.0,218.0,3.0,70.7177,1.0029,1.0287
932.0,2.0,10.0,10.0,384.0,20.0,71.3842,0.9906,0.8542
935.0,2.0,10.0,10.0,529.0,3.0,71.3844,0.9906,0.8542
