SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
1623,0.0101,0.0031,0.0018,0.0,0.0,0.364,0.0,0.0
1618,0.0041,0.0027,0.0003,0.0,0.0,0.4568,0.0,0.0
1622,0.0138,0.0072,0.0006,0.0,0.0,0.3526,0.0051,0.0145
1621,0.0198,0.0051,0.0007,0.0,0.0,0.2052,0.0,0.0
1625,0.01,0.0074,0.0004,0.0,0.0,0.4132,0.0,0.0
1620,0.0051,0.0032,0.0003,0.0,0.0,0.3971,0.0,0.0
612,0.0041,0.0027,0.0003,0.0,0.0,0.4568,0.0,0.0
126,0.0396,0.1336,0.0005,0.0,0.0,0.3657,0.0225,0.0296
55,0.005,0.0034,0.0008,0.0,0.0,0.4008,0.0,0.0
1059,0.0251,0.0076,0.0004,0.0,0.0,0.2833,0.0108,0.006
769,0.0135,0.0113,0.0006,0.0,0.0,0.3121,0.0,0.0081
667,0.0138,0.0072,0.0006,0.0,0.0,0.3526,0.0051,0.0145
716,0.0992,0.0409,0.001,0.0,0.0,0.4427,0.0098,0.0253
718,0.0165,0.0075,0.0007,0.0,0.0,0.2153,0.0,0.0072
717,0.0128,0.0063,0.0008,0.0,0.0,0.3539,0.0,0.0
1706,0.01,0.0074,0.0004,0.0,0.0,0.4132,0.0,0.0
719,0.0129,0.0049,0.0004,0.0,0.0,0.3162,0.0,0.0
546,0.0077,0.002,0.0001,0.0,0.0,0.4453,0.0,0.0
522,0.0077,0.0018,0.0,0.0,0.0,0.4664,0.0,0.0
521,0.0108,0.0021,0.0,0.0,0.0,0.4622,0.0,0.0
520,0.0115,0.0023,0.0001,0.0,0.0,0.4153,0.0938,0.0001
1708,0.0081,0.0018,0.0,0.0,0.0,0.4128,0.0,0.0
880,0.0,0.0006,0.0,0.0,0.0,0.2799,0.0,0.0005
925,0.0021,0.0052,0.0,0.0,0.0,0.3259,0.0,0.0
840,0.0,0.0035,0.0,0.0,0.0,0.4942,0.0,0.0
531,0.0003,0.0021,0.0001,0.0,0.0,0.5424,0.0267,0.0
663,0.0036,0.0013,0.0004,0.0,0.0,0.3973,0.0,0.0
158,0.0005,0.002,0.0,0.0,0.0,0.4119,0.0,0.0
308,0.0004,0.0042,0.0001,0.0,0.0,0.3823,0.0267,0.0
553,0.0064,0.0037,0.0001,0.0,0.0,0.4118,0.0,0.0
554,0.0084,0.0036,0.0002,0.0,0.0,0.4662,0.0,0.0012
552,0.0033,0.001,0.0,0.0,0.0,0.516,0.0,0.0
555,0.0003,0.0007,0.0,0.0,0.0,0.6691,0.0,0.0
137,0.0029,0.0004,0.0006,0.0,0.0,0.5613,0.0,0.0
1093,0.0078,0.0012,0.0002,0.0,0.0,0.4865,0.0,0.0
1555,0.0099,0.0051,0.0004,0.0,0.0,0.1233,0.0,0.0
800,0.0062,0.0072,0.0011,0.0,0.0,0.2406,0.0,0.0
797,0.0262,0.016,0.002,0.0,0.0,0.1282,0.0,0.0012
796,0.007,0.0051,0.0008,0.0,0.0,0.198,0.0,0.0049
801,0.0038,0.003,0.0,0.0,0.0,0.4223,0.0,0.0
799,0.0033,0.0033,0.0003,0.0,0.0,0.2886,0.0,0.0
798,0.004,0.0029,0.0002,0.0,0.0,0.4223,0.0,0.0
802,0.0064,0.0075,0.0001,0.0,0.0,0.2165,0.0,0.0
633,0.0295,0.0148,0.001,0.0,0.0,0.0168,0.0,0.0
634,0.0157,0.0266,0.002,0.0,0.0,0.0,0.0,0.0
635,0.0157,0.0266,0.002,0.0,0.0,0.0,0.0,0.0
636,0.0013,0.0014,0.0033,0.0,0.0,0.602,0.0,0.0
148,0.0575,0.0562,0.0015,0.0,0.0,0.0,0.002,0.2255
149,0.0055,0.0023,0.0008,0.0,0.0,0.3252,0.0,0.0
147,0.0627,0.0265,0.0034,0.0,0.0,0.0392,0.0,0.0039
699,0.0019,0.0035,0.0161,0.0,0.0,0.6174,0.0,0.0
700,0.0008,0.0009,0.0003,0.0,0.0,0.5753,0.0,0.0
698,0.003,0.0011,0.0214,0.0,0.0,0.5501,0.0,0.0
1032,0.0018,0.0028,0.0004,0.0,0.0,0.4064,0.0,0.0
998,0.0019,0.0011,0.0007,0.0,0.0,0.2313,0.0,0.0
1057,0.0005,0.0012,0.0009,0.0,0.0,0.3532,0.0,0.0
697,0.0023,0.0004,0.0023,0.0,0.0,0.5907,0.0,0.0
39,0.0004,0.0009,0.0003,0.0,0.0,0.6258,0.0,0.0
26,0.0031,0.0013,0.0021,0.0,0.0,0.6356,0.0,0.0
1585,0.003,0.0039,0.001,0.0,0.0,0.1261,0.0,0.0
1586,0.005,0.0074,0.0011,0.0,0.0,0.4345,0.0,0.0
751,0.0145,0.0096,0.004,0.0,0.0,0.4019,0.0066,0.0091
752,0.0145,0.0096,0.004,0.0,0.0,0.4019,0.0066,0.0091
1060,0.0145,0.0096,0.004,0.0,0.0,0.4019,0.0066,0.0091
