SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
1625.0,24.918,34.626,35.0,3.0,3.8,87.48,1.0,1.0
1620.0,18.27,28.248,26.0,3.0,3.8,81.14,1.0,1.0
612.0,18.27,28.248,30.0,3.0,3.8,81.14,1.0,1.0
126.0,29.314,39.068,41.0,3.0,7.8,76.3,1.0,1.0
55.0,25.184,35.208,59.0,3.0,10.4,58.5,1.302,1.0
1059.0,24.918,34.626,34.0,3.0,3.8,87.48,1.0,1.0
769.0,33.736,42.018,45.0,3.0,7.8,80.66,1.0,1.0
667.0,17.98,35.466,44.0,1100.0,444.0,48.28,1.0,1.0
716.0,25.184,35.208,66.0,23.0,10.4,58.5,1.302,1.0
718.0,18.304,32.172,53.0,1100.0,181.8,68.24,1.0,1.0
717.0,24.39,33.882,55.0,460.0,327.0,44.1,1.0,1.0
1706.0,24.918,34.626,35.0,3.0,3.8,87.48,1.0,1.0
719.0,18.27,28.248,32.0,3.0,3.8,81.14,1.0,1.0
546.0,14.97,25.7,14.0,1100.0,240.0,64.04,1.0,1.0
522.0,14.97,23.91,10.0,210.0,120.0,59.76,1.0,1.0
521.0,20.16,26.84,10.0,43.0,23.0,81.82,1.0,1.0
520.0,21.24,28.3,14.0,3.0,3.0,68.1,1.0,1.084
1708.0,15.54,24.4,12.0,3.0,3.0,73.64,1.0,1.084
880.0,2.0,14.49,10.0,2400.0,1100.0,63.04,1.0,1.0
925.0,5.53,51.15,10.0,1100.0,20.0,70.49,1.0,1.0
840.0,2.0,37.47,10.0,2400.0,1100.0,63.04,1.0,1.0
531.0,2.0,25.35,14.6,931.0,255.2,70.98,1.0,1.0
663.0,6.93,15.08,33.1,160.0,87.2,58.66,1.0,1.0
158.0,7.329,34.241,10.0,12350.0,8161.5,51.35,1.0,1.0
308.0,2.944,24.93,14.85,293.5,147.8,89.5,1.0,1.0
553.0,2.944,24.93,13.0,292.0,147.8,89.5,1.0,1.0
554.0,2.7,16.712,22.65,1673.5,309.0,102.48,1.0,1.0
552.0,13.808,22.944,10.0,504.0,129.4,67.32,1.0,1.0
555.0,6.685,25.979,10.0,12170.0,6788.8,49.9,1.0,1.0
137.0,12.826,23.498,46.0,93.0,54.8,42.38,1.0,1.0
1093.0,15.09,19.2,23.0,75.0,30.0,66.72,1.0,1.04
1555.0,18.67,50.38,34.0,24000.0,15120.0,27.6,1.0,1.0
800.0,12.33,67.04,75.0,3.0,3.0,58.5,1.302,1.0
797.0,46.0,136.63,62.18,210.0,110.0,50.74,1.152,1.0
796.0,13.67,50.38,56.0,930.0,210.0,64.34,1.0,1.0
