SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
529.0,,,,,,,,
528.0,,,,,,,,
524.0,,,,,,,,
87.0,,,,,,29.6,,
857.0,4.8,10.0,15.2,233.0,3.0,,,
1305.0,,,,,,32.1,,
1304.0,,,,,,88.7,,
1443.0,,,,,,32.1,,
1303.0,,,,,,35.3,,
44.0,,,,,,42.4,,
924.0,2.0,13.5,10.0,1539.0,228.0,,,
930.0,17.65,156.14,753.85,122434.5,121344.0,,,
929.0,6.85,21.905,110.45,13221.5,12287.5,,,
928.0,8.53,14.71,25.5,13404.5,12252.5,,,
90.0,,,,,,36.8,,
1431.0,,,,,,96.0,,
1430.0,,,,,,51.1,,
886.0,17.4,25.79,28.0,3448.0,1842.0,,,
885.0,11.4,27.46,23.8,24196.0,19863.0,,,
888.0,3.7,24.96,17.5,384.0,97.0,,,
539.0,12.2,14.21,64.0,14830.0,100.0,,,
341.0,2.0,28.98,21.4,259.0,41.0,,,
445.0,2.0,43.13,24.7,1523.0,10.0,,,
452.0,2.0,29.81,21.7,1793.0,31.0,,,
342.0,2.0,17.39,21.7,3654.0,75.0,,,
451.0,2.0,23.18,15.7,2143.0,3.0,,,
450.0,2.0,24.01,22.9,5172.0,3.0,,,
449.0,2.0,18.22,41.7,1022.0,3.0,,,
343.0,2.0,29.81,22.5,8164.0,1956.0,,,
453.0,2.0,22.36,20.1,2014.0,63.0,,,
467.0,2.0,21.53,28.0,2755.0,3.0,,,
10.0,2.0,31.0,40.5,1723.0,3.0,,,
460.0,2.0,28.98,15.2,256.0,10.0,,,
459.0,2.0,10.76,40.4,135.0,3.0,,,
461.0,2.0,26.5,15.1,2046.0,3.0,,,
462.0,2.0,21.53,14.6,1274.0,3.0,,,
466.0,2.0,10.0,38.6,24196.0,3.0,,,
463.0,2.0,22.36,39.1,2046.0,3.0,,,
337.0,4.02,11.65,46.7,24196.0,3.0,,,
1558.0,,,,,,50.3,,
442.0,2.0,20.8,31.3,24196.0,10.0,,,
443.0,12.0,14.98,67.4,21420.0,3270.0,,,
1354.0,9.8,19.97,35.5,64880.0,27550.0,51.2,1.0,
1361.0,,,,,,82.9,,
1584.0,,,,,,104.2,,
336.0,4.9,10.0,49.6,198630.0,100.0,,,
444.0,5.0,10.0,30.9,86640.0,100.0,,,
465.0,2.0,24.13,25.9,24196.0,3.0,,,
454.0,2.0,31.08,26.9,1239.0,3.0,,,
455.0,2.0,56.38,21.2,855.0,3.0,,,
338.0,2.0,24.84,14.2,1956.0,86.0,,,
456.0,2.0,14.9,32.1,2014.0,3.0,,,
464.0,2.0,15.81,21.1,24196.0,3.0,,,
457.0,2.0,44.51,17.7,295.0,52.0,,,
458.0,2.0,31.85,22.9,1046.0,3.0,,,
339.0,2.0,24.01,16.8,420.0,3.0,,,
448.0,2.0,21.53,24.8,2247.0,3.0,,,
340.0,2.0,26.5,20.9,847.0,3.0,,,
447.0,2.0,33.74,16.2,12997.0,3.0,,,
446.0,2.0,15.73,29.7,4884.0,3.0,,,
895.0,2.0,11.08,40.9,146.0,3.0,,,
268.0,,,57.2,496.0,,,,
351.0,6.54,10.0,36.5,24196.0,230.0,,,
573.0,18.1,38.95,22.3,1500.0,557.0,,,
572.0,4.38,46.31,15.0,1720.0,63.0,,,
570.0,19.6,49.03,24.5,11199.0,4884.0,,,
571.0,21.4,48.69,25.7,657.0,52.0,,,
892.0,4.05,10.0,10.0,10.75,3.0,,,
894.0,6.55,10.0,15.75,287.25,3.0,,,
893.0,6.71,10.0,10.0,1094.25,3.0,,,
263.0,,,10.0,4884.0,,,,
297.0,16.9,88.62,,198630.0,27550.0,85.3,1.0,1.0
832.0,4.7,10.0,51.5,3076.0,10.0,,,
839.0,2.0,28.98,15.6,161.0,3.0,,,
835.0,2.0,10.0,34.1,75.0,3.0,,,
838.0,2.0,19.87,20.8,249.0,3.0,,,
836.0,2.0,16.56,20.8,733.0,3.0,,,
837.0,3.24,15.73,20.3,256.0,3.0,,,
350.0,,,12.6,10.0,,,,
347.0,,,18.3,20.0,,,,
345.0,,,19.2,3.0,,,,
346.0,,,19.0,3.0,,,,
1363.0,,,50.7,1872.0,,,,
262.0,,,24.2,744.0,,,,
1365.0,4.2,66.46,,51720.0,5610.0,86.6,1.0,1.0
274.0,,,23.3,3.0,,,,
1542.0,,,24.1,3.0,,,,
795.0,6.4,10.0,855.3,51720.0,3270.0,,,
792.0,2.0,10.0,41.8,2064.0,75.0,,,
794.0,2.0,10.0,22.7,218.0,3.0,,,
793.0,2.0,10.0,10.0,1354.0,3.0,,,
349.0,4.04,10.0,66.5,24196.0,24196.0,84.3,,1.0
173.0,2.0,36.56,55.9,216.0,20.0,,,
283.0,16.5,142.0,49.0,3.0,,105.9,,
86.0,,,,3.0,,94.2,,
685.0,,,,,,95.4,,
757.0,,,,,,95.3,,
758.0,,,,,,97.1,,
756.0,,,,,,92.2,,
530.0,,,,,,138.7,,
282.0,136.35,1410.0,605.65,5.0,,88.7,,
1670.0,,,11.1,3.0,,,,
358.0,,,13.3,3.0,,90.0,,
755.0,,,14.3,3.0,,,,
193.0,2.0,23.0,50.0,1100.0,,98.2,,
194.0,2.9,38.0,20.0,1100.0,,71.5,,
817.0,2.0,18.0,10.0,460.0,,94.6,,
1628.0,2.0,11.7,10.0,2909.0,10.0,,,
1233.0,11.97,44.0,23.0,150.0,,100.8,,
248.0,25.9,94.0,28.0,460.0,,130.5,,
1299.0,17.9,44.0,25.0,460.0,,80.4,,
1384.0,9.12,98.0,297.0,2765.0,,97.25,,
280.0,14.76,94.0,70.5,55230.0,,88.85,,
617.0,9.8,91.0,22.1,750.0,,91.7,,
281.0,16.1,122.5,20.5,11050.0,,70.6,,
1591.0,9.965,62.0,20.0,241.5,,95.0,,
284.0,11.58,88.0,25.5,251.5,,97.05,,
1018.0,17.1,140.5,18.5,233500.0,,63.7,,
188.0,2.0,24.0,34.0,43.0,,91.3,,
1249.0,,,11.7,670.0,,,,
1248.0,,,26.8,1054.0,,,,
323.0,,,16.9,52.0,,,,
119.0,,,14.4,249.0,,,,
523.0,2.0,41.77,33.7,14136.0,3.0,,,
926.0,2.0,10.0,86.4,2755.0,3.0,,,
927.0,2.0,10.0,40.6,563.0,31.0,,,
790.0,2.76,10.0,10.0,279.0,10.0,,,
789.0,3.84,12.6,35.0,410.0,3.0,,,
788.0,6.4,35.95,,4884.0,748.0,,,
791.0,17.5,21.84,13.8,471.0,10.0,,,
847.0,5.2,49.54,192.0,3873.0,41.0,,,
846.0,2.0,24.36,21.2,8664.0,987.0,,,
897.0,5.44,10.0,27.4,493.0,10.0,,,
1637.0,,,16.9,249.0,,,,
359.0,,,57.0,41.0,,,,
618.0,,,10.0,63.0,,,,
872.0,2.0,10.0,16.9,1467.0,31.0,,,
873.0,2.0,10.0,15.7,3448.0,3.0,,,
912.0,6.54,10.92,46.0,313.0,3.0,,,
910.0,4.34,10.0,40.9,249.0,3.0,,,
909.0,4.94,10.0,18.7,98.0,3.0,,,
911.0,11.5,13.44,56.1,479.0,10.0,,,
898.0,4.92,10.92,10.0,1464.0,3.0,,,
899.0,4.54,10.08,18.6,620.0,3.0,,,
900.0,5.2,10.0,10.0,246.0,3.0,,,
608.0,,,25.6,439.0,,,,
821.0,14.1,16.64,38.5,20.0,20.0,,,
820.0,14.6,37.85,48.3,4884.0,3.0,,,
822.0,19.5,24.13,26.6,7270.0,10.0,,,
819.0,16.2,22.46,25.0,5475.0,3.0,,,
129.0,,,35.7,10.0,,,,
1438.0,,,41.6,2143.0,,,,
267.0,,,30.8,295.0,,,,
867.0,2.0,10.0,11.5,63.0,3.0,,,
868.0,2.0,10.0,25.3,41.0,3.0,,,
869.0,2.0,10.0,26.7,203.0,3.0,,,
870.0,2.0,10.0,26.0,203.0,3.0,,,
871.0,2.0,22.46,268.2,689.0,20.0,,,
805.0,2.0,10.0,10.0,1050.0,3.0,,,
804.0,2.0,10.0,12.2,960.0,3.0,,,
803.0,2.0,10.0,10.0,12033.0,3.0,,,
259.0,,,36.1,24196.0,,,,
1636.0,,,78.4,24196.0,,,,
581.0,,,81.3,6131.0,,,,
580.0,,,45.7,9208.0,,,,
579.0,,,46.7,374.0,,,,
168.0,,,37.9,3654.0,,,,
582.0,,,40.9,24196.0,,,,
673.0,,,26.8,24196.0,,,,
518.0,,,14.9,1860.0,,,,
515.0,,,13.6,1789.0,,,,
850.0,2.0,10.0,10.0,2613.0,31.0,,,
851.0,4.1,10.0,83.3,689.0,10.0,,,
849.0,2.0,10.0,101.8,1354.0,3.0,,,
848.0,2.0,11.65,42.1,41.0,3.0,,,
534.0,,,,,,40.9,,
807.0,10.0,20.9,18.3,15531.0,3.0,,,
1053.0,2.0,17.56,10.0,24196.0,,89.9,1.0,1.0
753.0,,,,,,,,
162.0,,,10.0,3.0,,,,
604.0,,,11.0,3.0,,,,
606.0,,,10.0,3.0,,,,
607.0,,,14.0,3.0,,,,
541.0,,,10.0,3.0,,,,
542.0,,,10.0,3.0,,,,
533.0,,,11.0,3.0,,,,
540.0,,,20.0,3.0,,,,
161.0,,,21.0,90.0,,,,
605.0,,,16.0,3.0,,,,
254.0,,,26.0,150.0,,,,
387.0,,,16.8,410.0,,,,
1091.0,,,10.0,75.0,,,,
693.0,2.0,29.66,10.0,2400.0,2400.0,,,
232.0,3.1,35.92,16.0,2400.0,2400.0,,,
694.0,3.4,30.67,23.0,2400.0,2400.0,,,
923.0,3.03,22.22,31.0,2400.0,2400.0,,,
357.0,4.52,62.72,16.0,2400.0,2400.0,,,
256.0,,,209.0,210.0,,88.0,1.0,1.0
1643.0,2.61,40.34,27.0,2400.0,2400.0,,,
1646.0,2.0,35.85,10.0,2400.0,2400.0,,,
858.0,6.33,19.41,44.0,2400.0,2400.0,,,
859.0,6.48,37.47,17.0,2400.0,2400.0,,,
860.0,5.73,10.0,17.0,2400.0,2400.0,,,
882.0,,,,,,,,
883.0,,,,,,,,
884.0,,,,,,,,
754.0,,,13.0,3.0,,,,
809.0,2.53,35.66,16.0,1200.0,430.0,,,
887.0,,,,,,50.1,,
1126.0,,,,,,82.2,,
782.0,,,12.05,15342.0,,,,
783.0,,,10.0,15342.0,,,,
777.0,,,11.7,1184.5,,,,
778.0,,,11.2,1842.5,,,,
779.0,,,21.8,12273.0,,,,
773.0,,,10.85,2761.0,,,,
771.0,,,72.85,12796.0,,,,
772.0,,,10.0,13338.5,,,,
776.0,,,32.85,12199.0,,,,
775.0,,,10.0,24196.0,,,,
585.0,2.0,76.21,52.1,9208.0,650.0,,,
388.0,2.0,13.44,10.0,305.0,20.0,,,
1715.0,2.0,72.03,21.9,30.0,3.0,,,
508.0,2.0,10.0,10.0,3.0,,,,
1652.0,2.0,10.0,10.0,2282.0,20.0,,,
1653.0,2.0,10.0,10.0,1624.0,86.0,,,
1654.0,2.0,10.0,10.0,6488.0,30.0,,,
